 format: day,hour,forecast,value  location:51_129 Start : 20221229 
 29,2300,+38,75.000000 
 29,2300,+39,80.000000 
 29,2300,+40,80.000000 
 29,2300,+41,80.000000 
 29,2300,+42,80.000000 
 29,2300,+43,85.000000 
 29,2300,+44,85.000000 
 29,2300,+45,85.000000 
 29,2300,+46,85.000000 
 29,2300,+47,85.000000 
 29,2300,+48,85.000000 
 29,2300,+49,80.000000 
 29,2300,+50,75.000000 
 29,2300,+51,65.000000 
 29,2300,+52,60.000000 
 29,2300,+53,50.000000 
 29,2300,+54,50.000000 
 29,2300,+55,45.000000 
 29,2300,+56,45.000000 
 29,2300,+57,50.000000 
 29,2300,+58,55.000000 
 29,2300,+59,55.000000 
 29,2300,+60,55.000000 
 29,2300,+61,55.000000 
 29,2300,+62,55.000000 
 29,2300,+63,55.000000 
 29,2300,+64,55.000000 
 Start : 20221230 
 30,0200,+6,65.000000 
 30,0200,+7,70.000000 
 30,0200,+8,70.000000 
 30,0200,+9,75.000000 
 30,0200,+10,75.000000 
 30,0200,+11,75.000000 
 30,0200,+12,80.000000 
 30,0200,+13,80.000000 
 30,0200,+14,75.000000 
 30,0200,+15,80.000000 
 30,0200,+16,80.000000 
 30,0200,+17,75.000000 
 30,0200,+18,75.000000 
 30,0200,+19,80.000000 
 30,0200,+20,80.000000 
 30,0200,+21,80.000000 
 30,0200,+22,80.000000 
 30,0200,+23,75.000000 
 30,0200,+24,65.000000 
 30,0200,+25,60.000000 
 30,0200,+26,55.000000 
 30,0200,+27,55.000000 
 30,0200,+28,55.000000 
 30,0200,+29,60.000000 
 30,0200,+30,65.000000 
 30,0200,+31,75.000000 
 30,0200,+32,75.000000 
 30,0200,+33,75.000000 
 30,0200,+34,75.000000 
 30,0200,+35,75.000000 
 30,0200,+36,80.000000 
 30,0200,+37,80.000000 
 30,0200,+38,80.000000 
 30,0200,+39,80.000000 
 30,0200,+40,85.000000 
 30,0200,+41,85.000000 
 30,0200,+42,85.000000 
 30,0200,+43,85.000000 
 30,0200,+44,85.000000 
 30,0200,+45,85.000000 
 30,0200,+46,80.000000 
 30,0200,+47,75.000000 
 30,0200,+48,65.000000 
 30,0200,+49,60.000000 
 30,0200,+50,50.000000 
 30,0200,+51,50.000000 
 30,0200,+52,45.000000 
 30,0200,+53,45.000000 
 30,0200,+54,50.000000 
 30,0200,+55,55.000000 
 30,0200,+56,55.000000 
 30,0200,+57,55.000000 
 30,0200,+58,55.000000 
 30,0200,+59,55.000000 
 30,0200,+60,55.000000 
 30,0200,+61,55.000000 
 30,0500,+6,75.000000 
 30,0500,+7,75.000000 
 30,0500,+8,75.000000 
 30,0500,+9,80.000000 
 30,0500,+10,80.000000 
 30,0500,+11,75.000000 
 30,0500,+12,80.000000 
