 format: day,hour,forecast,value  location:51_129 Start : 20221229 
 30,1700,+50,4.800000 
 30,1700,+51,4.400000 
 30,1700,+52,4.000000 
 30,1700,+53,3.800000 
 30,1700,+54,3.600000 
 30,1700,+55,4.100000 
 30,1700,+56,4.500000 
 30,1700,+57,4.300000 
 30,1700,+58,4.300000 
 30,1700,+59,4.300000 
 30,1700,+60,4.300000 
 30,1700,+61,4.200000 
 30,1700,+62,4.000000 
 30,1700,+63,3.100000 
 30,1700,+64,3.100000 
 30,1700,+65,3.100000 
 30,1700,+66,2.900000 
 30,1700,+67,2.900000 
 30,1700,+68,2.700000 
 30,1700,+69,2.600000 
 30,1700,+70,2.500000 
 30,2000,+6,1.100000 
 30,2000,+7,1.400000 
 30,2000,+8,2.000000 
 30,2000,+9,2.700000 
 30,2000,+10,3.100000 
 30,2000,+11,2.800000 
 30,2000,+12,2.800000 
 30,2000,+13,2.700000 
 30,2000,+14,2.400000 
 30,2000,+15,2.700000 
 30,2000,+16,2.500000 
 30,2000,+17,2.600000 
 30,2000,+18,2.600000 
 30,2000,+19,2.700000 
 30,2000,+20,2.700000 
 30,2000,+21,2.500000 
 30,2000,+22,2.900000 
 30,2000,+23,3.200000 
 30,2000,+24,3.200000 
 30,2000,+25,3.100000 
 30,2000,+26,2.700000 
 30,2000,+27,3.000000 
 30,2000,+28,3.600000 
 30,2000,+29,3.700000 
 30,2000,+30,3.900000 
 30,2000,+31,4.300000 
 30,2000,+32,4.900000 
