 format: day,hour,forecast,value  location:51_129 Start : 20230101 
2,1400,61,-1
2,1400,62,0
2,1400,63,0
2,1400,64,0
2,1400,65,-1
2,1400,66,-2
2,1400,67,-3
2,1400,68,-4
2,1400,69,-5
2,1400,70,-5
2,1400,71,-5
2,1400,72,-6
2,1400,73,-6
2,1700,6,-10
2,1700,7,-8
2,1700,8,-6
2,1700,9,-4
2,1700,10,-3
2,1700,11,-2
2,1700,12,-1
2,1700,13,-1
2,1700,14,-2
2,1700,15,-3
2,1700,16,-4
2,1700,17,-5
2,1700,18,-6
2,1700,19,-6
2,1700,20,-6
2,1700,21,-6
2,1700,22,-7
2,1700,23,-7
2,1700,24,-7
2,1700,25,-8
2,1700,26,-8
2,1700,27,-8
2,1700,28,-9
2,1700,29,-9
2,1700,30,-9
2,1700,31,-7
2,1700,32,-4
2,1700,33,-2
2,1700,34,-1
2,1700,35,0
2,1700,36,0
2,1700,37,0
2,1700,38,-1
2,1700,39,-2
2,1700,40,-4
2,1700,41,-4
2,1700,42,-5
2,1700,43,-6
2,1700,44,-6
2,1700,45,-7
2,1700,46,-7
2,1700,47,-8
2,1700,48,-8
2,1700,49,-8
2,1700,50,-9
2,1700,51,-9
2,1700,52,-9
2,1700,53,-9
2,1700,54,-9
2,1700,55,-8
2,1700,56,-4
2,1700,57,-3
2,1700,58,-1
2,1700,59,0
2,1700,60,0
2,1700,61,0
2,1700,62,-1
2,1700,63,-2
2,1700,64,-3
2,1700,65,-4
2,1700,66,-5
2,1700,67,-5
2,1700,68,-5
2,1700,69,-6
2,1700,70,-6
2,2000,6,-4
2,2000,7,-3
2,2000,8,-2
2,2000,9,-1
2,2000,10,-1
2,2000,11,-2
2,2000,12,-3
2,2000,13,-4
2,2000,14,-5
2,2000,15,-7
2,2000,16,-7
2,2000,17,-6
2,2000,18,-7
2,2000,19,-7
2,2000,20,-7
2,2000,21,-7
2,2000,22,-7
2,2000,23,-7
2,2000,24,-8
2,2000,25,-9
2,2000,26,-9
2,2000,27,-9
2,2000,28,-7
2,2000,29,-4
2,2000,30,-2
2,2000,31,-1
2,2000,32,0
2,2000,33,0
2,2000,34,0
2,2000,35,-1
2,2000,36,-2
2,2000,37,-4
2,2000,38,-5
2,2000,39,-5
2,2000,40,-6
2,2000,41,-6
2,2000,42,-7
2,2000,43,-7
2,2000,44,-8
2,2000,45,-8
2,2000,46,-8
2,2000,47,-9
2,2000,48,-9
2,2000,49,-9
2,2000,50,-9
2,2000,51,-9
2,2000,52,-7
2,2000,53,-4
2,2000,54,-3
2,2000,55,-1
2,2000,56,0
2,2000,57,1
2,2000,58,1
2,2000,59,0
2,2000,60,-1
2,2000,61,-3
2,2000,62,-3
2,2000,63,-4
2,2000,64,-4
2,2000,65,-4
2,2000,66,-5
2,2000,67,-5
2,2300,6,-1
2,2300,7,-1
2,2300,8,-2
2,2300,9,-3
2,2300,10,-4
2,2300,11,-5
2,2300,12,-7
2,2300,13,-7
2,2300,14,-6
2,2300,15,-7
2,2300,16,-7
2,2300,17,-7
2,2300,18,-7
2,2300,19,-7
2,2300,20,-7
2,2300,21,-8
2,2300,22,-9
2,2300,23,-9
2,2300,24,-9
2,2300,25,-7
2,2300,26,-4
2,2300,27,-2
2,2300,28,-1
2,2300,29,0
2,2300,30,0
2,2300,31,0
2,2300,32,-1
2,2300,33,-2
2,2300,34,-4
2,2300,35,-5
2,2300,36,-5
2,2300,37,-6
2,2300,38,-6
2,2300,39,-7
2,2300,40,-7
2,2300,41,-8
2,2300,42,-8
2,2300,43,-8
2,2300,44,-9
2,2300,45,-9
2,2300,46,-9
2,2300,47,-9
2,2300,48,-9
2,2300,49,-7
2,2300,50,-4
2,2300,51,-3
2,2300,52,-1
2,2300,53,0
2,2300,54,1
2,2300,55,1
2,2300,56,0
2,2300,57,-1
2,2300,58,-3
2,2300,59,-3
2,2300,60,-4
2,2300,61,-4
2,2300,62,-4
2,2300,63,-5
2,2300,64,-5
